place_id,kgmid,name,main_category,categories,rating,reviews,phone,website,address,detailed_address,coordinates,link,menu,order_online_links,featured_image,price_range,hours
ChIJQ2dVNdVN4DsRZIzyfatJ3Ew,/g/12hlwdn6w,Shiv Sagar Dining Hall,Gujarati restaurant,"[""Gujarati restaurant"",""Vegetarian restaurant""]",4.1,1278,097129 82180,,"1/B, opp. Muktanand Nagar, Krishna Nagar Society, Krishna Nagar Society - 2, Choksi Wadi, Adajan, Surat, Gujarat 395009","{""ward"":""Krishna Nagar Society, Krishna Nagar Society - 2, Choksi Wadi, Adajan"",""street"":""1/B, opp. Muktanand Nagar"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1973189,""longitude"":72.8030129}",https://www.google.com/maps/place/Shiv+Sagar+Dining+Hall/data=!4m7!3m6!1s0x3be04dd535556743:0x4cdc49ab7df28c64!8m2!3d21.1973189!4d72.8030129!16s%2Fg%2F12hlwdn6w!19sChIJQ2dVNdVN4DsRZIzyfatJ3Ew?authuser=0&rclk=1,,"[{""link"":""https://www.swiggy.com/restaurants/shiv-sagar-dining-hall-gam-adajan-surat-829886/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl2ZzCFn4mKnhduYlAy4_G76_Wgkj3eEjJ1eYbBVRiSQvNdhp_FDIB-apC06RIei4d4mj-SSI_IlYIHavWXCxyo7xc70KK3_7C9kzpS-o2JsK0vI1zuMhOlwbiKMnhWR6zJtII1rWhVkOd6=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Tuesday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Wednesday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Thursday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Friday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Saturday"",""times"":[""11 am-3 pm"",""7-11 pm""]},{""day"":""Sunday"",""times"":[""11 am-3 pm"",""7-11 pm""]}]"
ChIJt6W-9M9N4DsRqGCQNYKocbc,/g/11c4y4k610,24 Carats Mithai Magic Sweet Shop,Indian sweets shop,"[""Indian sweets shop""]",4.5,1271,097148 26500,http://24caratssweets.com/,"Hazira - Adajan Rd, Yogeswar Complex, Near Rekha Park,Besides Flyover, Adajan, Surat, Gujarat 395009","{""ward"":""Adajan Gam, Adajan"",""street"":""Hazira - Adajan Rd, Yogeswar Complex, Near Rekha Park,Besides Flyover"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1845212,""longitude"":72.7910449}",https://www.google.com/maps/place/24+Carats+Mithai+Magic+Sweet+Shop/data=!4m7!3m6!1s0x3be04dcff4bea5b7:0xb771a882359060a8!8m2!3d21.1845212!4d72.7910449!16s%2Fg%2F11c4y4k610!19sChIJt6W-9M9N4DsRqGCQNYKocbc?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,"[{""link"":""https://www.swiggy.com/city/surat/24-carats-mithai-magic-hazira-road-adajan-rest421698?utm_source=GooglePlaceOrder&utm_campaign=GoogleMap&is_retargeting=true&media_source=GooglePlaceOrder"",""source"":""swiggy.com""},{""link"":""https://www.zomato.com/surat/24-carats-baked-magic-adajan-gam/order?v=o2"",""source"":""zomato.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkCVWprnAnkgA_HK5mJKEsTRvwu_T1IGcKwWsQtZkVx4EYLATwA57Xn3WswdA5zfSpOSNvppbXul9-b361M_ZZ0ae9xVkkocFRIOPkBZFJ9FZgrPBp5TEz8hL1Ak0BqSXKLY44=w1920-h1080-k-no,,"[{""day"":""Monday"",""times"":[""8:30 am-9:30 pm""]},{""day"":""Tuesday"",""times"":[""8:30 am-9:30 pm""]},{""day"":""Wednesday"",""times"":[""8:30 am-9:30 pm""]},{""day"":""Thursday"",""times"":[""8:30 am-9:30 pm""]},{""day"":""Friday"",""times"":[""8:30 am-9:30 pm""]},{""day"":""Saturday"",""times"":[""8:30 am-9:30 pm""]},{""day"":""Sunday"",""times"":[""8:30 am-9:30 pm""]}]"
ChIJo0p948tN4DsREmURiOrkh_Y,/g/11f_0vt77q,K'TEA'LY CAFE,Cafe,"[""Cafe""]",4.3,1218,095867 96363,,"western arena co. Operative hosing society, Adajan Gam, Adajan, Surat, Gujarat 395009","{""ward"":""Adajan Gam, Adajan"",""street"":""western arena co. Operative hosing society"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.189840099999998,""longitude"":72.78561739999999}",https://www.google.com/maps/place/K'TEA%E2%80%99LY+CAFE/data=!4m7!3m6!1s0x3be04dcbe37d4aa3:0xf687e4ea88116512!8m2!3d21.1898401!4d72.7856174!16s%2Fg%2F11f_0vt77q!19sChIJo0p948tN4DsREmURiOrkh_Y?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,"{""link"":""https://drive.google.com/file/d/1kpdA65HX_55Fso6YE3hCVhkTVvYboQbp/view?usp=drivesdk"",""source"":""drive.google.com""}","[{""link"":""https://www.swiggy.com/restaurants/ktealy-gam-adajan-surat-482678/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWktIOjVCzwqB1jMzlitlbkT2oDuigA2IyubERjcYI5egnW1XfxYujMDmLIgxyRykKW4GbEAdH82LFyJ5GA3RjCIIT4lNpYfHAtCVikOAWiqg8KRgN-jZWqPC1YW8U71-K99pFizyw=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""12:30-11 pm""]},{""day"":""Tuesday"",""times"":[""12:30-11 pm""]},{""day"":""Wednesday"",""times"":[""12:30-11 pm""]},{""day"":""Thursday"",""times"":[""12:30-11 pm""]},{""day"":""Friday"",""times"":[""12:30-11 pm""]},{""day"":""Saturday"",""times"":[""12:30-11 pm""]},{""day"":""Sunday"",""times"":[""12:30-11 pm""]}]"
ChIJCR3YFk1P4DsRISLVJBObmwI,/g/11j0bw94km,Golden Dragon,Chinese restaurant,"[""Chinese restaurant"",""Chicken restaurant"",""Non Vegetarian Restaurant""]",4.3,1216,0261 266 9517,,"5RG3+5QX, Athwa, Surat, Gujarat 395007","{""ward"":""Athwa"",""street"":""5RG3+5QX"",""city"":""Surat"",""postal_code"":""395007"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1754993,""longitude"":72.8044729}",https://www.google.com/maps/place/Golden+Dragon/data=!4m7!3m6!1s0x3be04f4d16d81d09:0x29b9b1324d52221!8m2!3d21.1754993!4d72.8044729!16s%2Fg%2F11j0bw94km!19sChIJCR3YFk1P4DsRISLVJBObmwI?authuser=0&rclk=1&hl=en,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmqL0YlkrL-5iL1bO0ohft7eOULEzf8Ey5dEQWlimXe3zs8p73RAecctHDqt6dIYVXeLMJVrULrUT_XVF1pWBB42VEuOiZ7oghbTN-YmJ2MW9l6xQdRi5cir8tFS1PyekqsrhhRPTyjFimK=w1920-h1080-k-no,400-600,"[{""day"":""Monday"",""times"":[""11 am-3 pm"",""6-11 pm""]},{""day"":""Tuesday"",""times"":[""11 am-3 pm"",""6-11 pm""]},{""day"":""Wednesday"",""times"":[""11 am-3 pm"",""6-11 pm""]},{""day"":""Thursday"",""times"":[""11 am-3 pm"",""6-11 pm""]},{""day"":""Friday"",""times"":[""11 am-3 pm"",""6-11 pm""]},{""day"":""Saturday"",""times"":[""11 am-3 pm"",""6-11 pm""]},{""day"":""Sunday"",""times"":[""11 am-3 pm"",""6-11 pm""]}]"
ChIJczMIKdxN4DsRM7BVIgbS3oo,/g/11b6nlnp7j,Jaisurya Chinese Point,Chinese restaurant,"[""Chinese restaurant""]",4.2,1186,,,"5QGX+P77, opposite India Post Office, KrishnaKunj Society, Athwalines, Athwa, Surat, Gujarat 395007","{""ward"":""KrishnaKunj Society, Athwalines, Athwa"",""street"":""5QGX+P77, opposite India Post Office"",""city"":""Surat"",""postal_code"":""395007"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.176785499999998,""longitude"":72.7981819}",https://www.google.com/maps/place/Jaisurya+Chinese+Point/data=!4m7!3m6!1s0x3be04ddc29083373:0x8aded2062255b033!8m2!3d21.1767855!4d72.7981819!16s%2Fg%2F11b6nlnp7j!19sChIJczMIKdxN4DsRM7BVIgbS3oo?authuser=0&rclk=1&hl=en,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmzd3mk0x-Fk09diBkhWvzl5bS1oyLMQjRi-jCbQsT2rla_chN3MN6JC9kcB41SX5XLOUjAFDnnLBGmplT5i0-BvauJOeRWp0siHoMSyk1IaNVRKYOWVJvpQwaycVmBsKCrFlc=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""6-9:30 pm""]},{""day"":""Tuesday"",""times"":[""6-9:30 pm""]},{""day"":""Wednesday"",""times"":[""6-9:30 pm""]},{""day"":""Thursday"",""times"":[""6-9:30 pm""]},{""day"":""Friday"",""times"":[""6-9:30 pm""]},{""day"":""Saturday"",""times"":[""6-9:30 pm""]},{""day"":""Sunday"",""times"":[""6-9:30 pm""]}]"
ChIJsWTfSDZM4DsR2GEyBVnQpOs,/g/1q5bs9cst,Jalaram Khaman House,Breakfast restaurant,"[""Breakfast restaurant"",""Fast food restaurant""]",4.2,1128,092653 90726,,"Sankalp Complex, Honey Park Area, Pankaj Nagar, Surat, Gujarat 395009","{""ward"":""Honey Park Area, Pankaj Nagar"",""street"":""Sankalp Complex"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.202916,""longitude"":72.782404}",https://www.google.com/maps/place/Jalaram+Khaman+House/data=!4m7!3m6!1s0x3be04c3648df64b1:0xeba4d059053261d8!8m2!3d21.202916!4d72.782404!16s%2Fg%2F1q5bs9cst!19sChIJsWTfSDZM4DsR2GEyBVnQpOs?authuser=0&rclk=1&hl=en,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmbcnQLeehPinm5SjMxRre4coXmHUBae7asPthvVR0rIWARNt_ivvmrhEG4L8wZlMgc7A8k-oFCyFpLeVjZ-QxPcKzCnTuIBUrdDrv2aHu1XgZABud7RnYz7S58BMGIEXbG2xus=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""8 am-7 pm""]},{""day"":""Tuesday"",""times"":[""8 am-7 pm""]},{""day"":""Wednesday"",""times"":[""8 am-7 pm""]},{""day"":""Thursday"",""times"":[""8 am-7 pm""]},{""day"":""Friday"",""times"":[""8 am-7 pm""]},{""day"":""Saturday"",""times"":[""8 am-7 pm""]},{""day"":""Sunday"",""times"":[""8 am-7 pm""]}]"
ChIJfQyMRdNN4DsRi7O7-GHuzPM,/g/11b6s8j6_h,Subway Anand Surat,Sandwich shop,"[""Sandwich shop"",""Breakfast restaurant"",""Cafe"",""Fast food restaurant"",""Restaurant""]",4,1122,097249 87119,https://subway.in/,"Shop No 204, Takshshila Complex, Anand Mahal Rd, near shri Ram petrol pump, Opposite Shree Ram Petrol Pump, Adajan Gam, Adajan, Surat, Gujarat 395009","{""ward"":""Opposite Shree Ram Petrol Pump, Adajan Gam, Adajan"",""street"":""Shop No 204, Takshshila Complex, Anand Mahal Rd, near shri Ram petrol pump"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.195653,""longitude"":72.797373}",https://www.google.com/maps/place/Subway+Anand+Surat/data=!4m7!3m6!1s0x3be04dd3458c0c7d:0xf3ccee61f8bbb38b!8m2!3d21.195653!4d72.797373!16s%2Fg%2F11b6s8j6_h!19sChIJfQyMRdNN4DsRi7O7-GHuzPM?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,"{""link"":""https://subway.in/menu"",""source"":""subway.in""}",[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm36BWDZZppeB5SVXid9PhgPWC4XFJUkWMQHS4OXHKlLkMkbNB_XfAVrld6s_-TH-A56yDSX8bolAhPV7kR_x71xrhx5kvkPOQR7qYwZnc0RBxHaahVAk--rbqoXLAbRHiGZa_q=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""11 am-11 pm""]},{""day"":""Tuesday"",""times"":[""11 am-11 pm""]},{""day"":""Wednesday"",""times"":[""11 am-11 pm""]},{""day"":""Thursday"",""times"":[""11 am-11 pm""]},{""day"":""Friday"",""times"":[""11 am-11 pm""]},{""day"":""Saturday"",""times"":[""11 am-11 pm""]},{""day"":""Sunday"",""times"":[""11 am-11 pm""]}]"
ChIJ_8ju-nNN4DsRsbFLAheyd-Y,/g/11qpz08h91,Tea Post,Cafe,"[""Cafe"",""Coffee shop"",""Coffee store"",""Tea house"",""Tea store""]",4.3,1080,099092 43450,https://www.teapost.in/,"PI-10, KHADKI STREET, ADAJAN GAM NR BURGER KING, B/H. WHITE ORCHID, Subhash Chandra Bose Marg, Surat, Gujarat 395009","{""ward"":""Adajan Gam, Adajan"",""street"":""PI-10, KHADKI STREET, ADAJAN GAM NR BURGER KING, B/H. WHITE ORCHID, Subhash Chandra Bose Marg"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.189441799999997,""longitude"":72.7902752}",https://www.google.com/maps/place/Tea+Post/data=!4m7!3m6!1s0x3be04d73faeec8ff:0xe677b217024bb1b1!8m2!3d21.1894418!4d72.7902752!16s%2Fg%2F11qpz08h91!19sChIJ_8ju-nNN4DsRsbFLAheyd-Y?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,"{""link"":""https://link.zomato.com/xqzv/rshare?id=104078972305636ce"",""source"":""link.zomato.com""}",[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmyAt5nAH69tl6bbaw8RvJrp7uXjNvkJKscQ6G1c3mgScPrP2nPtmYBFjT_3Xr7P6wQmLolCCyevHeBkHFfblNoq-VFaNa8usuaTecRZu-YO_Y_ViGo2nqriKzcENkkpABsFIUYwIzOgxYI=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""8 am-12 am""]},{""day"":""Tuesday"",""times"":[""8 am-12 am""]},{""day"":""Wednesday"",""times"":[""8 am-12 am""]},{""day"":""Thursday"",""times"":[""8 am-12 am""]},{""day"":""Friday"",""times"":[""8 am-12 am""]},{""day"":""Saturday"",""times"":[""8 am-12 am""]},{""day"":""Sunday"",""times"":[""8 am-12 am""]}]"
ChIJy7lNDdJN4DsR-uCgNHYVxEE,/g/11f0_fvr9r,Barbecue Chicken,Barbecue restaurant,"[""Barbecue restaurant""]",4.3,1059,099795 41786,,"Shreenath Apartment, chowk, nr. Gujarat Gas Company Road, Adajan Gam, Adajan, Surat, Gujarat 395009","{""ward"":""Adajan Gam, Adajan"",""street"":""Shreenath Apartment, chowk, nr. Gujarat Gas Company Road"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1916422,""longitude"":72.7932886}",https://www.google.com/maps/place/Barbecue+Chicken/data=!4m7!3m6!1s0x3be04dd20d4db9cb:0x41c4157634a0e0fa!8m2!3d21.1916422!4d72.7932886!16s%2Fg%2F11f0_fvr9r!19sChIJy7lNDdJN4DsR-uCgNHYVxEE?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkVo5EZxGN_2EhKKA3daT9ropygJij1xWvbUFLC4v6ttTvDp-LVgkk6089s-VRZzJnJzQnF63mcWnSJ3qNuMUQoukfIAR08GZfhS03uQeuTYqbqzYDyv2Qhy_i96e5pe9zGN9xR=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""6-11:30 pm""]},{""day"":""Tuesday"",""times"":[""6-11:30 pm""]},{""day"":""Wednesday"",""times"":[""6-11:30 pm""]},{""day"":""Thursday"",""times"":[""6-11:30 pm""]},{""day"":""Friday"",""times"":[""6-11:30 pm""]},{""day"":""Saturday"",""times"":[""6-11:30 pm""]},{""day"":""Sunday"",""times"":[""6-11:30 pm""]}]"
ChIJH-8LO9VN4DsR1gEpaBJefWk,/g/11c1v9g5l3,Balaji Restaurant,South Indian restaurant,"[""South Indian restaurant"",""Vegetarian restaurant""]",4.2,1033,097248 50066,,"73, Muktanand Nagar Rd, Premjinagar Society-1, Muktanand Nagar, Narotam Nagar, Surat, Gujarat 395009","{""ward"":""Premjinagar Society-1, Muktanand Nagar, Narotam Nagar"",""street"":""73, Muktanand Nagar Rd"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.195940399999998,""longitude"":72.80220419999999}",https://www.google.com/maps/place/Balaji+Restaurant/data=!4m7!3m6!1s0x3be04dd53b0bef1f:0x697d5e12682901d6!8m2!3d21.1959404!4d72.8022042!16s%2Fg%2F11c1v9g5l3!19sChIJH-8LO9VN4DsR1gEpaBJefWk?authuser=0&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnw1CfcROpeMLo-GgO102VbTY36tcFLEafzlUSvtSFyq3Bg7spn3TrrBv11CaDh0PjqLun2z8g_D-Jex-zfplmD-o0Ut7DEEWWG3CrSyJyjIValZZE63nD68LFRfdUZQqlQXCijusonbf8m=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""9 am-11 pm""]},{""day"":""Tuesday"",""times"":[""9 am-11 pm""]},{""day"":""Wednesday"",""times"":[""9 am-11 pm""]},{""day"":""Thursday"",""times"":[""9 am-11 pm""]},{""day"":""Friday"",""times"":[""9 am-11 pm""]},{""day"":""Saturday"",""times"":[""9 am-11 pm""]},{""day"":""Sunday"",""times"":[""9 am-11 pm""]}]"
ChIJrREcOy1M4DsRbzueetNGLo8,/g/11clvp4b1z,Jay Bajrang Dryfruit Dish Gola,Ice cream shop,"[""Ice cream shop""]",4,1032,075061 66588,,"Shop no. 2, Royal Residency, Anand Mahal Rd, opp. Mahalaxmi Mandir, Chatrapati Shivaji Nagar, Guru Ram Pavan Bhumi, Adajan Gam, Adajan, Surat, Gujarat 395009","{""ward"":""Chatrapati Shivaji Nagar, Guru Ram Pavan Bhumi, Adajan Gam, Adajan"",""street"":""Shop no. 2, Royal Residency, Anand Mahal Rd, opp. Mahalaxmi Mandir"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1971316,""longitude"":72.79459729999999}",https://www.google.com/maps/place/Jay+Bajrang+Dryfruit+Dish+Gola/data=!4m7!3m6!1s0x3be04c2d3b1c11ad:0x8f2e46d37a9e3b6f!8m2!3d21.1971316!4d72.7945973!16s%2Fg%2F11clvp4b1z!19sChIJrREcOy1M4DsRbzueetNGLo8?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnlrd0eVFIwq8QAnu439jwSHXJWEsl5zfExqkXXo3KV9ZWwB70Rz5Cfo9KgXVntlfY81Uw0cYX0luFlo-rAcy16OJUFEM1uNaVIK9Ijc--6bokEbsDdROLvE3VOxz8TRfgKEmM=w1920-h1080-k-no,,"[{""day"":""Monday"",""times"":[""4 pm-12 am""]},{""day"":""Tuesday"",""times"":[""4 pm-12 am""]},{""day"":""Wednesday"",""times"":[""4 pm-12 am""]},{""day"":""Thursday"",""times"":[""4 pm-12 am""]},{""day"":""Friday"",""times"":[""4 pm-12 am""]},{""day"":""Saturday"",""times"":[""4 pm-12 am""]},{""day"":""Sunday"",""times"":[""4 pm-12 am""]}]"
ChIJeVtkrM9N4DsREVBrQNCEPV4,/g/11bx0dv7tv,Go China Restaurant,Chinese restaurant,"[""Chinese restaurant"",""Fast food restaurant"",""Pizza restaurant"",""Vegetarian restaurant""]",4,994,091048 44844,,"Shop no 16, LAMELA FOOD COURT, Gaurav Path Road, Adajan, Surat, Gujarat 395009","{""ward"":""Adajan"",""street"":""Shop no 16, LAMELA FOOD COURT, Gaurav Path Road"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1891931,""longitude"":72.7715261}",https://www.google.com/maps/place/Go+China+Restaurant/data=!4m7!3m6!1s0x3be04dcfac645b79:0x5e3d84d0406b5011!8m2!3d21.1891931!4d72.7715261!16s%2Fg%2F11bx0dv7tv!19sChIJeVtkrM9N4DsREVBrQNCEPV4?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,"[{""link"":""https://www.swiggy.com/restaurants/go-china-adajan-surat-64617/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkP2rgVkdTFMYeV7kV7jhQdNCjG0LG4_c_AVrmhxM73H6LXtMwqoQ9qb6KtneBha7PHMVHMcvzEgvF_aisruv3eteMcc6o3MB4i1TngkYJFhPu7Eh3qleLaD9XvvoUv6VThEDKm=w1920-h1080-k-no,,"[{""day"":""Monday"",""times"":[""12-10 pm""]},{""day"":""Tuesday"",""times"":[""12-10 pm""]},{""day"":""Wednesday"",""times"":[""12-10 pm""]},{""day"":""Thursday"",""times"":[""12-10 pm""]},{""day"":""Friday"",""times"":[""12-10 pm""]},{""day"":""Saturday"",""times"":[""12-10 pm""]},{""day"":""Sunday"",""times"":[""12-10 pm""]}]"
ChIJ68BcTC1M4DsRK9gfjBL8V00,/g/11c5_6d4_r,Mr.Dhokla,Food court,"[""Food court"",""Fast food restaurant""]",4.4,987,088666 88141,http://www.instagram.com/mrdhokla,"Shah Jamnadas C Ghariwala, 25, Royal Residency Opp Mahalaxmi Temple, besides, Anand Mahal Rd, Adajan, Surat, Gujarat 395009","{""ward"":""Chatrapati Shivaji Nagar, Adajan Gam, Adajan"",""street"":""Shah Jamnadas C Ghariwala, 25, Royal Residency Opp Mahalaxmi Temple, besides, Anand Mahal Rd"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.196794699999998,""longitude"":72.7939225}",https://www.google.com/maps/place/Mr.Dhokla/data=!4m7!3m6!1s0x3be04c2d4c5cc0eb:0x4d57fc128c1fd82b!8m2!3d21.1967947!4d72.7939225!16s%2Fg%2F11c5_6d4_r!19sChIJ68BcTC1M4DsRK9gfjBL8V00?authuser=0&hl=en&g_ep=EgoyMDI2MDgxOS4wIJJjKgBIAVAD&rclk=1,,"[{""link"":""https://www.swiggy.com/restaurants/mr-dhokla-gam-adajan-surat-932841/dineout?is_retargeting=true&media_source=GoogleReserve&utm_campaign=GoogleMap&utm_source=GoogleReserve"",""source"":""swiggy.com""}]",https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmi6lzbUhhMxUwqFenHq6ZHzNHpPoMa6mkWx3jnIU9PgrkjJM33SNpCXf3Fw8IT88eVLyTY_7LJ_4Kol-PjXYE-tIpH7otcKHhmrebNpF7oXbrmTD4P7N4hPIve-LYg0hpt8sRBiyeB4uBO=w1920-h1080-k-no,1-200,"[{""day"":""Monday"",""times"":[""7 am-8 pm""]},{""day"":""Tuesday"",""times"":[""7 am-8 pm""]},{""day"":""Wednesday"",""times"":[""7 am-8 pm""]},{""day"":""Thursday"",""times"":[""7 am-8 pm""]},{""day"":""Friday"",""times"":[""7 am-8 pm""]},{""day"":""Saturday"",""times"":[""7 am-8 pm""]},{""day"":""Sunday"",""times"":[""7 am-8 pm""]}]"
ChIJVfUXaNRN4DsRLimUkvBz8IU,/g/11clw1xnxl,Singotar Omelette Centre,Fast food restaurant,"[""Fast food restaurant""]",4,970,090332 03641,,"Shop no-6a, Shant Vasuram Shopping Centre, near Bhulka Bhavan School, Maitry Society, Laxmi Krupa Society, Muktanand Nagar, Adajan, Surat, Gujarat 395009","{""ward"":""Maitry Society, Laxmi Krupa Society, Muktanand Nagar, Adajan"",""street"":""Shop no-6a, Shant Vasuram Shopping Centre, near Bhulka Bhavan School"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1931486,""longitude"":72.8001774}",https://www.google.com/maps/place/Singotar+Omelette+Centre/data=!4m7!3m6!1s0x3be04dd46817f555:0x85f073f09294292e!8m2!3d21.1931486!4d72.8001774!16s%2Fg%2F11clw1xnxl!19sChIJVfUXaNRN4DsRLimUkvBz8IU?authuser=0&rclk=1&hl=en,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmmA8bLIxEtWMRX2RPltvysBGJcsjxlbr9Y_-gfmgFWvtmY7JG9K7XfX0hunei6Z8I9HAcmw9LCStFULhaPd2eEv_y3foN5UZD3_36vK_iy6Ldywlf7cDPdFvrZp_z_0qy9MlrutQ=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""10 am-1 am""]},{""day"":""Tuesday"",""times"":[""10 am-1 am""]},{""day"":""Wednesday"",""times"":[""10 am-1 am""]},{""day"":""Thursday"",""times"":[""10 am-1 am""]},{""day"":""Friday"",""times"":[""10 am-1 am""]},{""day"":""Saturday"",""times"":[""10 am-1 am""]},{""day"":""Sunday"",""times"":[""10 am-1 am""]}]"
ChIJL7gBd6lN4DsREQa3ffx5nmU,/g/11f8hrb54w,Egg Tadka,North Indian restaurant,"[""North Indian restaurant""]",4.1,930,093168 28093,https://www.instagram.com/egg_tadka,"TGB Circle, Dmart Road, near McDonalds, Adajan, Surat, Gujarat 395009","{""ward"":""TGB, Hariom Nagar Society,Adajan Gam, Adajan Gam, Adajan"",""street"":""TGB Circle, Dmart Road, near McDonalds"",""city"":""Surat"",""postal_code"":""395009"",""state"":""Gujarat"",""country_code"":""IN""}","{""latitude"":21.1942779,""longitude"":72.7886044}",https://www.google.com/maps/place/Egg+Tadka/data=!4m7!3m6!1s0x3be04da97701b82f:0x659e79fc7db70611!8m2!3d21.1942779!4d72.7886044!16s%2Fg%2F11f8hrb54w!19sChIJL7gBd6lN4DsREQa3ffx5nmU?authuser=0&rclk=1&hl=en,,[],https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl3xiNRKswVqhSl4Nhy97bfdMLozMVaJVq1QBdUMZ-EXbS-8n4kdeNFpIE7XZf4sHX-BMv6_R2lAphvkgb3ihok7LkWJMEZ_F-iC6aynJsWZbVXqXXv9GYCFlCsfSkLMEbA8N5NOA=w1920-h1080-k-no,200-400,"[{""day"":""Monday"",""times"":[""12-11:30 pm""]},{""day"":""Tuesday"",""times"":[""12-11:30 pm""]},{""day"":""Wednesday"",""times"":[""12-11:30 pm""]},{""day"":""Thursday"",""times"":[""12-11:30 pm""]},{""day"":""Friday"",""times"":[""12-11:30 pm""]},{""day"":""Saturday"",""times"":[""12-11:30 pm""]},{""day"":""Sunday"",""times"":[""12-11:30 pm""]}]"
